1574985284.146573,86
1574985284.250162,63
1574985284.354014,59
1574985284.458701,58
1574985284.565769,58
1574985284.669553,58
1574985284.774060,57
1574985284.877694,56
1574985284.981491,57
1574985285.087582,58
1574985285.190930,58
1574985285.294304,58
1574985285.397921,60
1574985285.501438,67
1574985285.605310,70
1574985285.708808,73
1574985285.814723,80
1574985285.917975,89
1574985286.021752,89
1574985286.126391,62
1574985286.229678,63
1574985286.333552,68
1574985286.437036,71
1574985286.540484,71
1574985286.644343,81
1574985286.747710,83
1574985286.852055,88
1574985286.956139,81
1574985287.059893,65
1574985287.163730,68
1574985287.267406,67
1574985287.370823,71
1574985287.474604,80
1574985287.577682,84
1574985287.682461,92
1574985287.787232,92
1574985287.891989,64
1574985287.996945,65
1574985288.100283,62
1574985288.203586,63
1574985288.306858,63
1574985288.411608,64
1574985288.515632,63
1574985288.619314,63
1574985288.722708,64
1574985288.826012,63
1574985288.929353,66
1574985289.032880,66
1574985289.136574,72
1574985289.239867,75
1574985289.344770,76
1574985289.448471,85
1574985289.552058,90
1574985289.656973,93
1574985289.762921,88
1574985289.867859,67
1574985289.971092,66
1574985290.076027,67
1574985290.180018,66
1574985290.283478,68
1574985290.388488,67
1574985290.493485,67
1574985290.598348,68
1574985290.703188,74
1574985290.808179,74
1574985290.911302,77
1574985291.016410,89
1574985291.123373,88
1574985291.226837,94
1574985291.331122,94
1574985291.434934,72
1574985291.540009,72
1574985291.644307,66
1574985291.748795,68
1574985291.854142,69
1574985291.961428,69
1574985292.064934,70
1574985292.168518,69
1574985292.275629,71
1574985292.379163,72
1574985292.482552,80
1574985292.585972,81
1574985292.689824,80
1574985292.794266,90
1574985292.897886,91
1574985293.002008,94
1574985293.106420,94
1574985293.211336,80
1574985293.315175,80
1574985293.418557,71
1574985293.521945,72
1574985293.625664,72
1574985293.730403,72
1574985293.834517,72
1574985293.939884,73
1574985294.043406,72
1574985294.148730,73
1574985294.252614,72
1574985294.357381,72
1574985294.461434,71
1574985294.565973,73
1574985294.669614,71
1574985294.773599,71
1574985294.877332,73
1574985294.980632,73
1574985295.084458,73
1574985295.188652,79
1574985295.292674,80
1574985295.396252,83
1574985295.500240,83
1574985295.603927,95
1574985295.707514,94
1574985295.810885,93
1574985295.914880,94
1574985296.018618,90
1574985296.122017,92
1574985296.225593,75
1574985296.329228,74
1574985296.433346,74
1574985296.538930,76
1574985296.642294,76
1574985296.745847,77
1574985296.849374,77
1574985296.952861,79
1574985297.056221,84
1574985297.160758,84
1574985297.264661,87
1574985297.368051,87
1574985297.471609,96
1574985297.575786,97
1574985297.680320,93
1574985297.784681,93
1574985297.890428,97
1574985297.994516,97
1574985298.099378,78
1574985298.202725,78
1574985298.306703,78
1574985298.411053,78
1574985298.515005,79
1574985298.620046,80
1574985298.723857,81
1574985298.828305,81
1574985298.932024,78
1574985299.036529,84
1574985299.142236,87
1574985299.247011,88
1574985299.350416,100
1574985299.454833,100
1574985299.559527,99
1574985299.663090,94
1574985299.766625,94
1574985299.869933,99
1574985299.974227,100
1574985300.079241,82
1574985300.182759,81
1574985300.286383,79
1574985300.390003,80
1574985300.493354,80
1574985300.596600,80
1574985300.699813,84
1574985300.803728,86
1574985300.907337,81
1574985301.010862,83
1574985301.114216,82
1574985301.217772,83
1574985301.321640,82
1574985301.425009,82
1574985301.529992,83
1574985301.633558,83
1574985301.736921,83
1574985301.842532,82
1574985301.946465,83
1574985302.050698,83
1574985302.154678,84
1574985302.258202,84
1574985302.361581,89
1574985302.465102,91
1574985302.568509,94
1574985302.672406,94
1574985302.776543,99
1574985302.880302,99
1574985302.983915,99
1574985303.088001,99
1574985303.192744,98
1574985303.296946,100
1574985303.401215,83
1574985303.506216,84
1574985303.611059,85
1574985303.714848,85
1574985303.819220,85
1574985303.923383,86
1574985304.027487,86
1574985304.132321,87
1574985304.237224,88
1574985304.342237,92
1574985304.446346,92
1574985304.551268,93
1574985304.654817,93
1574985304.758403,88
1574985304.861749,88
1574985304.966637,94
1574985305.070919,94
1574985305.180387,97
1574985305.285463,97
1574985305.391869,99
1574985305.498459,98
1574985305.602890,100
1574985305.709202,99
1574985305.818077,100
1574985305.926917,96
1574985306.033548,78
1574985306.139706,52
1574985306.246969,47
1574985306.354678,51
1574985306.461967,54
1574985306.567856,57
1574985306.680519,65
1574985306.784225,74
1574985306.888375,58
1574985306.992549,47
1574985307.096100,45
1574985307.200418,45
1574985307.304354,46
1574985307.408194,46
1574985307.512454,46
1574985307.616242,46
1574985307.720015,46
1574985307.827565,48
1574985307.931763,49
1574985308.036481,54
1574985308.140065,54
1574985308.243480,59
1574985308.348063,69
1574985308.459381,78
1574985308.563578,77
1574985308.667084,52
1574985308.770575,57
1574985308.874045,56
1574985308.977870,60
1574985309.082563,70
1574985309.187475,83
1574985309.292411,78
1574985309.396163,54
1574985309.502085,51
1574985309.606297,57
1574985309.711843,60
1574985309.815348,69
1574985309.918913,79
1574985310.022918,80
1574985310.127382,58
1574985310.230912,53
1574985310.335595,51
1574985310.440512,51
1574985310.545895,51
1574985310.649888,49
1574985310.754611,47
1574985310.858352,4
1574985310.962141,0
1574985311.065856,0
